가맹점명,주소,위도,경도
공항시장역점,서울 강서구 공항대로3길 38 (공항동) ,37.5632038,126.8106575
신방화역점,"서울 강서구 마곡서1로 100 (마곡동, 마곡엠밸리6단지) ",37.566035,126.8200808
목사거리점,서울 강서구 곰달래로 271 (화곡동) ,37.5325118,126.863165
신정점,"서울 양천구 목동남로4길 6-23 (신정동, 목동2차우성아파트) ",37.507442,126.8655747
목동1점,서울 양천구 목동중앙로 89 (목동) ,37.5373138,126.8719758
신정역점,서울 양천구 오목로 194 (신정동) ,37.5252076,126.8589307
목2동점,"서울 양천구 목동중앙본로 113 (목동, 효명) ",37.5457178,126.8708727
신월2동점,서울 양천구 오목로 77 (신월동) ,37.5231196,126.8461062
서남병원점,"서울 양천구 신정이펜1로 50 (신정동, 신정이펜하우스3단지) ",37.5128156,126.8303336
신월7동점,서울 양천구 지양로 75 (신월동) ,37.5221846,126.8333496
목3동점,서울 양천구 등촌로 172 (목동) ,37.5450758,126.8625878
신월1점,서울 양천구 화곡로 84 (신월동) ,37.5393241,126.8312135
구로5동점,"서울 구로구 공원로 35 (구로동, 새솔금호아파트) ",37.5000947,126.8904472
신도림점,서울 구로구 경인로65길 44 (신도림동) ,37.5095917,126.8852068
고척점,서울 구로구 고척로 123-2 (개봉동) ,37.5022949,126.8479957
동양미래대학점,서울 구로구 경인로47길 31 (고척동) ,37.5006072,126.8661148
개봉한진점,서울 구로구 개봉로3길 56 (개봉동) ,37.4863501,126.8532347
구로1점,서울 구로구 도림로 65 (구로동) ,37.4893938,126.8908878
오류2동점,서울 구로구 오류로 60 (오류동) ,37.4899944,126.8403404
구일점,"서울 구로구 구일로4길 46 (구로동, 현대연예인아파트) ",37.4927124,126.877219
천왕점,서울 구로구 천왕로 42 (천왕동) ,37.4812207,126.8390083
대림우성점,서울 영등포구 대림로 154 (대림동) ,37.4948145,126.9003624
선유도역점,서울 영등포구 양평로 112 (양평동4가) ,37.5374065,126.8952665
당산점,서울 영등포구 당산로44길 3 (당산동5가) ,37.5319526,126.9009551
양평점,서울 영등포구 선유서로 67 (양평동2가) ,37.5218351,126.8851642
영등포구남부역점,서울 영등포구 영신로19길 16 (영등포동) ,37.5140547,126.9060004
신대방점,"서울 영등포구 여의대방로 25 (신길동, 보라매 경남아너스빌) ",37.495069,126.9103685
신길점,서울 영등포구 영등포로 365 (신길동) ,37.5143484,126.9191038
신풍역점,서울 영등포구 신풍로12길 2 (신길동) ,37.4998159,126.9130475
영등포구청역점,서울 영등포구 당산로 108 (당산동3가) ,37.5242941,126.8965101
도림점,서울 영등포구 대림로 247 (대림동) ,37.5025499,126.8962876
여의도점,서울 영등포구 국제금융로7길 22 (여의도동) ,37.5232563,126.9330807
독산홈플러스점,서울 금천구 시흥대로 406 (독산동) ,37.4696611,126.8984727
시흥사거리점,서울 금천구 금하로 630 (시흥동) ,37.4546674,126.9011343
시흥4동점,서울 금천구 독산로 170 (시흥동) ,37.462495,126.9044276
구로전화국점,서울 금천구 독산로 353 (독산동) ,37.4784457,126.9036198
시흥벽산점,서울 금천구 금하로 757 (시흥동) ,37.4501854,126.9138348
신대방삼거리역점,서울 동작구 보라매로 93 (신대방동) ,37.4977822,126.9277226
남성역점,서울 동작구 사당로 226 (사당동) ,37.4835662,126.9728006
동작구청점,서울 동작구 장승배기로 164 (노량진동) ,37.5123258,126.9404051
장승배기점,서울 동작구 상도로 152 (상도동) ,37.5029561,126.9362533
보라매역점,서울 동작구 여의대방로 180 (대방동) ,37.5030372,126.9217339
숭실대점,서울 동작구 상도로 357 (상도동) ,37.4969506,126.9535536
대림사거리점,서울 동작구 대림로 56 (신대방동) ,37.4884568,126.9073949
대방현대점,"서울 동작구 등용로 127 (대방동, 대방동현대아파트) ",37.5129359,126.9306714
흑석명수대점,"서울 동작구 현충로 119 (흑석동, 명수대현대아파트) ",37.5077817,126.9672021
총신대점,서울 동작구 동작대로27길 28 (사당동) ,37.4876207,126.9804516
봉천중앙시장점,서울 관악구 관악로 211 (봉천동) ,37.4841975,126.9543313
서울대입구역점,서울 관악구 쑥고개로 139 (봉천동) ,37.4788845,126.9520409
봉천점,서울 관악구 청룡2길 47 (봉천동) ,37.4814599,126.9434907
신림역점,서울 관악구 남부순환로 1594-1 (신림동) ,37.4837833,126.9278797
낙성대역점,서울 관악구 남부순환로 1949 (봉천동) ,37.4765457,126.9656159
신림6동점,서울 관악구 신림로 141 (신림동) ,37.4716121,126.9334537
신림9동점,서울 관악구 대학6길 2 (신림동) ,37.4689817,126.9375834
남현점,서울 관악구 남현1가길 4 (남현동) ,37.475718,126.9776084
신대방역점,서울 관악구 난곡로 354 (신림동) ,37.4855153,126.9140577
난곡점,서울 관악구 난곡로 203 (신림동) ,37.4731103,126.9184974
관악드림타운점,서울 관악구 은천로25길 63 (봉천동) ,37.4888441,126.9486424
은천점,서울 관악구 은천로 38-1 (봉천동) ,37.4860597,126.9395871
난곡파로스점,"서울 관악구 난곡로 100 (신림동, 파로스프라자A동) ",37.4642923,126.9195348
양재점,서울 서초구 남부순환로356길 33 (양재동) ,37.4835685,127.0382388
방배역점,서울 서초구 방배로13길 19 (방배동) ,37.4827199,126.9954125
방배본동점,서울 서초구 동광로 56-4 (방배동) ,37.4920415,126.9887707
구반포역점,서울 서초구 신반포로 49 (반포동) ,37.5022129,126.9900136
논현점,서울 강남구 강남대로122길 41 (논현동) ,37.5088137,127.0262907
역삼1동점,서울 강남구 역삼로 145 (역삼동) ,37.4947741,127.035234
대치점,서울 강남구 도곡로84길 6 (대치동) ,37.4989174,127.0626498
한티역점,서울 강남구 선릉로 313 (역삼동) ,37.497647,127.051969
일원점,서울 강남구 양재대로55길 15 (일원동) ,37.4918974,127.0875038
포이점,서울 강남구 논현로10길 30 (개포동) ,37.4749931,127.050955
매봉역점,서울 강남구 남부순환로378길 12 (도곡동) ,37.485436,127.0458602
개포1단지점,서울 강남구 선릉로6길 8 (개포동) ,37.4825611,127.0617028
석촌점,서울 송파구 송파대로 447 (석촌동) ,37.5063633,127.1056992
잠실본동점,서울 송파구 백제고분로 165 (잠실동) ,37.5053813,127.0852889
마천점,서울 송파구 성내천로 218 (마천동) ,37.4996443,127.151719
문정점,서울 송파구 송이로 198-1 (문정동) ,37.4901387,127.1278829
풍납점,서울 송파구 토성로 65 (풍납동) ,37.5289127,127.1173696
거여점,서울 송파구 양산로 42 (거여동) ,37.4926414,127.1445023
송파1점,서울 송파구 가락로 158 (송파동) ,37.5031253,127.1132668
방이점,서울 송파구 마천로 61 (오금동) ,37.5082227,127.1274572
개롱점,"서울 송파구 오금로 407 (오금동, 상아아파트) ",37.4980109,127.1363903
가락시영점,서울 송파구 가락로 63 (석촌동) ,37.4999813,127.1033548
가락점,서울 송파구 송이로 93 (가락동) ,37.4979552,127.1210598
잠실점,"서울 송파구 올림픽로35가길 9 (신천동, 잠실 푸르지오 월드마크) ",37.5174066,127.103658
잠실4단지점,서울 송파구 석촌호수로 134 (삼전동) ,37.5071038,127.0919498
장지역점,서울 송파구 새말로8길 29 (문정동) ,37.4801195,127.1269649
암사점,서울 강동구 올림픽로 787 (암사동) ,37.5514771,127.1277494
강일점,"서울 강동구 아리수로97길 19 (강일동, 강일리버파크4단지아파트) ",37.5670476,127.1760274
상일동역점,서울 강동구 고덕로79길 29 (고덕동) ,37.5580697,127.1647191
길동점,서울 강동구 양재대로116길 38 (길동) ,37.5381548,127.1424879
암사롯데캐슬점,서울 강동구 고덕로 105 (암사동) ,37.5550033,127.1371919
천호1동점,서울 강동구 구천면로 328 (천호동) ,37.5484578,127.1360656
천호점,서울 강동구 천호옛길 90 (성내동) ,37.5367602,127.1259422
둔촌점,서울 강동구 양재대로 1339 (성내동) ,37.5259577,127.1350289
명일점,서울 강동구 구천면로 424 (명일동) ,37.5503475,127.1455974
고덕점,"서울 강동구 동남로71길 38 (명일동, 동양타워) ",37.5520312,127.1540865
마포구청역점,서울 마포구 방울내로 87 (망원동) ,37.5610388,126.9048403
대흥역점,서울 마포구 백범로 86 (대흥동) ,37.5481775,126.9408179
망원점,서울 마포구 월드컵로13길 56 (망원동) ,37.5553754,126.9070387
합정역점,서울 마포구 독막로2길 6 (합정동) ,37.5482962,126.9146252
마포도화점,서울 마포구 삼개로 24 (도화동) ,37.5380811,126.9472545
성산점,서울 마포구 월드컵북로 224 (성산동) ,37.5698817,126.9045075
만리점,서울 마포구 만리재옛길 104 (공덕동) ,37.5511471,126.9616259
상수역점,서울 마포구 독막로 94 (상수동) ,37.5475699,126.9239155
상암점,서울 마포구 월드컵북로 324 (상암동) ,37.5753908,126.8957878
마포창전점,서울 마포구 서강로9길 48 (창전동) ,37.5542375,126.9311582
동교점,서울 마포구 동교로 205 (동교동) ,37.5584188,126.9231345
후암점,서울 용산구 후암로 3-1 (후암동) ,37.5462552,126.9782278
용문시장점,서울 용산구 효창원로 97 (용문동) ,37.537395,126.9597588
보광점,서울 용산구 보광로 45 (보광동) ,37.5281045,126.9989374
경리단점,서울 용산구 회나무로13길 10 (이태원동) ,37.5397771,126.989591
한남점,"서울 용산구 독서당로 22 (한남동, 동원베네스트) ",37.5301631,127.0078018
북가좌점,서울 서대문구 응암로 69 (북가좌동) ,37.5794092,126.9107188
명지대점,서울 서대문구 거북골로 14 (홍은동) ,37.5808295,126.9255787
서대문냉천점,서울 서대문구 통일로 157-6 (냉천동) ,37.5680135,126.9640144
홍제점,서울 서대문구 통일로 414 (홍제동) ,37.5864867,126.9470705
이대점,서울 서대문구 이화여대7길 15 (대현동) ,37.5586532,126.9448115
가재울점,"서울 서대문구 거북골로 120 (남가좌동, DMC센트레빌) ",37.5761735,126.9157281
연희점,서울 서대문구 연희로 82 (연희동) ,37.5652128,126.9302083
문화촌점,서울 서대문구 세검정로 57 (홍제동) ,37.593029,126.9472215
녹번점,서울 은평구 은평로 197-1 (녹번동) ,37.6018747,126.9295919
갈현점,서울 은평구 갈현로 262 (갈현동) ,37.6202156,126.9163459
역촌점,서울 은평구 갈현로 82 (역촌동) ,37.6052717,126.9106903
은평뉴타운2지구점,"서울 은평구 진관2로 90 (진관동, 은평뉴타운 마고정) ",37.6332758,126.9272865
구산역점,서울 은평구 서오릉로 130 (대조동) ,37.6107829,126.9185016
불광2동점(연신내점),서울 은평구 연서로 283-1 (불광동) ,37.6213293,126.9257043
은평신사점,서울 은평구 은평터널로 193-1 (신사동) ,37.5958972,126.9088561
은평뉴타운점,"서울 은평구 진관4로 47 (진관동, 은평뉴타운상림마을) ",37.6462134,126.9263635
독바위역점,서울 은평구 불광로 105 (불광동) ,37.6161592,126.9327199
불광역점,서울 은평구 통일로71길 32 (대조동) ,37.6122909,126.9277698
응암점,서울 은평구 진흥로 29 (역촌동) ,37.6005936,126.9187462
서울성대점,서울 종로구 성균관로 14 (명륜2가) ,37.5841848,126.9978072
경복궁역점,서울 종로구 자하문로 19 (체부동),37.5777469,126.9718073
동묘앞역점,서울 종로구 지봉로 50 (숭인동),37.5745114,127.0159516
종로점,서울 종로구 삼봉로 81 (수송동),37.5725619,126.9815061
약수점,서울 중구 다산로 136 (신당동),37.5559056,127.0115349
상왕십리점,서울 성동구 왕십리로 357 (하왕십리동),37.5638346,127.030222
용답점,서울 성동구 용답중앙15길 15 (용답동),37.5648114,127.0539366
뚝섬역점,서울 성동구 상원길 52 (성수동1가),37.5486145,127.048373
행당점,서울 성동구 행당로 75 (행당동),37.5565532,127.0274496
성수점,서울 성동구 성덕정길 78 (성수동2가),37.537848,127.0521077
성수쇼핑센타점,서울 성동구 아차산로7길 22 (성수동2가),37.5470566,127.0550709
마장역점,서울 성동구 마장로 299 (마장동),37.5662755,127.042751
한양대역점,서울 성동구 왕십리로 217-1 (행당동),37.5568832,127.0427538
신금호역점,서울 성동구 금호로 145 (금호동2가),37.553976,127.0205538
서울 금호점(금남시장),서울 성동구 장터길 43 (금호동3가),37.5484004,127.0207444
자양점,서울 광진구 뚝섬로 630 (자양동),37.5319498,127.0794117
군자역점,서울 광진구 천호대로111길 24 (중곡동),37.5573223,127.0826068
아차산역점,서울 광진구 자양로 294 (구의동),37.5517662,127.0923552
광진구청점,서울 광진구 자양로 120 (구의동),37.5385811,127.0835851
세종대점,서울 광진구 군자로 82 (군자동),37.5503952,127.0711914
광장점,서울 광진구 아차산로 499 (광장동),37.5418224,127.0970298
건대점,서울 광진구 능동로13길 44 (화양동),37.5439087,127.0701331
중곡제일시장점,서울 광진구 능동로51길 44 (중곡동),37.5665913,127.0818195
노룬산점,서울 광진구 뚝섬로 480 (자양동),37.5364286,127.0635633
장안홈타운점,"서울 동대문구 장안벚꽃로 107 (장안동, 장안현대홈타운)",37.5694827,127.0747898
답십리점,서울 동대문구 전농로 104 (답십리동),37.5742794,127.057829
시립대점,서울 동대문구 전농로 209 (전농동),37.582874,127.0537533
안암점,서울 동대문구 안암로 68 (용두동),37.5821441,127.029099
용두점,서울 동대문구 고산자로29길 6 (용두동),37.5762849,127.0378117
장한평역점,서울 동대문구 장한로6길 4 (장안동),37.5636947,127.0664372
휘경점,서울 동대문구 사가정로 222 (장안동),37.5785474,127.0696574
경희대점,서울 동대문구 회기로 170 (회기동),37.5902995,127.0548487
청량리점,서울 동대문구 홍릉로 36 (청량리동),37.5834726,127.0443943
외대앞역점,서울 동대문구 휘경로 14 (이문동),37.5957081,127.0615439
한성대역점,서울 성북구 삼선교로 36-1 (삼선동2가),37.5880798,127.0098002
성신여대점,서울 성북구 보문로34길 77 (동선동1가),37.5914004,127.0195084
길음역점,"서울 성북구 동소문로 248 (길음동, 삼부아파트)",37.6026982,127.0236736
장위고개점,서울 성북구 장위로 51 (장위동),37.6141672,127.0423395
돈암점,"서울 성북구 아리랑로 68 (돈암동, 돈암 힐스테이트아파트)",37.5989165,127.0154413
월곡점,"서울 성북구 오패산로 46 (하월곡동, 월곡두산위브아파트)",37.6070692,127.0387215
정릉점,서울 성북구 보국문로16길 31 (정릉동),37.6114223,127.0091051
장위점,서울 성북구 돌곶이로 154 (장위동),37.6154701,127.0518447
보문역점,서울 성북구 지봉로 180 (보문동2가),37.584969,127.0188296
석관점,서울 성북구 돌곶이로 60 (석관동),37.6092027,127.0589936
성북점,서울 성북구 성북로 24-1 (성북동),37.5902675,127.0045232
종암점,서울 성북구 종암로9길 3 (종암동),37.595534,127.0353256
망우우림시장점,서울 중랑구 봉우재로 239 (망우동),37.5957478,127.0995293
봉화산역점,서울 중랑구 신내로 211 (신내동),37.6163597,127.0927002
묵동점,서울 중랑구 공릉로2길 26 (묵동),37.6119284,127.0793886
신내점,서울 중랑구 봉화산로 218 (신내동),37.6073834,127.0970527
중화역점,서울 중랑구 동일로 806 (중화동),37.6024646,127.0796164
사가정점,서울 중랑구 면목로 338 (면목동),37.5821792,127.0888246
상봉점,서울 중랑구 망우로32길 20 (상봉동),37.5929988,127.0764914
망우1동점,서울 중랑구 망우로 463 (망우동),37.600664,127.103649
용마산역점,서울 중랑구 면목로 252 (면목동),37.575355,127.0856613
면목점,서울 중랑구 겸재로 178 (면목동),37.5881634,127.0872937
수유광산점,서울 강북구 노해로 87 (수유동),37.6435898,127.0223176
미아역점,서울 강북구 솔매로 121 (미아동),37.626175,127.0255576
강북경찰서점,서울 강북구 오패산로 405 (번동),37.6369398,127.0269324
수유화계사점,서울 강북구 덕릉로 14 (수유동),37.6338463,127.0152168
삼양점,서울 강북구 솔샘로 219 (미아동),37.6201698,127.0171194
인수점,서울 강북구 인수봉로 276 (수유동),37.6433589,127.0111313
미아삼거리역점,서울 강북구 도봉로13길 38 (미아동),37.6152639,127.0281924
방학점,"서울 도봉구 도봉로150길 43 (방학동, ESA 아파트)",37.6664777,127.0455905
방학신동아점,서울 도봉구 방학로 183 (방학동),37.6620237,127.0320375
쌍문역점,서울 도봉구 도봉로109길 12 (쌍문동),37.6468732,127.0327212
창5동점,서울 도봉구 해등로16길 66 (창동),37.6549069,127.043629
도봉점,서울 도봉구 도봉로 883 (도봉동),37.683187,127.0456653
덕성여대점,서울 도봉구 우이천로 478 (쌍문동),37.6557012,127.0159217
신창시장점,서울 도봉구 덕릉로 242 (창동),37.6391785,127.0388785
중계본동점,"서울 노원구 한글비석로8길 20 (중계동, 대림벽산아파트)",37.6473643,127.0775878
중계점,서울 노원구 동일로207길 23 (중계동),37.6429813,127.0632431
노원점,"서울 노원구 동일로 1390 (상계동, 상계주공6단지아파트)",37.6527203,127.0615013
마들역점,서울 노원구 동일로 1538 (상계동) 12단지 종합상가 113호,37.6662173,127.0578614
상계삿갓점,"서울 노원구 덕릉로 699 (중계동, 우암에이스타워)",37.6600972,127.0752382
공릉점,서울 노원구 동일로192길 87 (공릉동),37.62767,127.0775817
수락산역점,서울 노원구 동일로 1649 (상계동),37.675673,127.0550645
월계점,"서울 노원구 월계로55길 16 (월계동, 월계사슴2단지아파트)",37.6323576,127.061027
석계점,서울 노원구 석계로3길 21 (월계동),37.6159711,127.0635145
상계보람점,서울 노원구 한글비석로 466 (상계동),37.6645729,127.0664394
당고개점,서울 노원구 덕릉로123길 19 (상계동),37.6702344,127.0799801
화랑대역점,서울 노원구 노원로1길 67 (공릉동),37.6208327,127.0836582
가평점,경기 가평군 가평읍 가화로 122,37.8305574,127.5136665
청평점,경기 가평군 청평면 잠곡로 1,37.7373133,127.4190695
화정점,경기 고양시 덕양구 백양로 51 (화정동),37.6302765,126.8332872
일산탄현점,경기 고양시 일산서구 일현로 56 (탄현동),37.6919338,126.7637324
일산백석점,경기 고양시 일산동구 일산로 30 (백석동),37.6414718,126.7867566
행신점,경기 고양시 덕양구 중앙로 554 (행신동),37.6237134,126.8358968
일산주엽점,경기 고양시 일산서구 주엽로 134 (주엽동),37.6707188,126.7581364
후곡점,경기 고양시 일산서구 일산로 542 (일산동),37.6779504,126.7680481
일산중산점,경기 고양시 일산동구 중산로 254 (중산동),37.6946189,126.7811168
고양삼송점,경기 고양시 덕양구 삼송로 94-12 (삼송동) 하나타워 1층 104호,37.6503675,126.8846587
대화역점,경기 고양시 일산서구 강성로 268 (대화동) 110호,37.6773391,126.7478478
고양도래울점,경기 고양시 덕양구 도래울2로 3 (도내동),37.6302745,126.869978
일산식사점,"경기 고양시 일산동구 위시티4로 45 (식사동, 위시티일산자이4단지아파트)",37.6794874,126.8152001
고양신원마을점,경기 고양시 덕양구 권율대로 889 (신원동) 파스텔시티 2차 107호,37.6634779,126.8895035
행신서정점,경기 고양시 덕양구 서정마을1로 4-9 (행신동),37.6188022,126.8454969
일산호수마을점,경기 고양시 일산동구 노루목로 107 (장항동),37.6499915,126.7772185
일산가좌점,경기 고양시 일산서구 가좌4로 2 (가좌동),37.6861734,126.7198108
고양동점,경기 고양시 덕양구 혜음로 32 (고양동),37.7033741,126.9023284
원당점,경기 고양시 덕양구 호국로790번길 52 (성사동),37.6552511,126.838741
관산점,경기 고양시 덕양구 통일로768번길 9 (관산동),37.6881593,126.86523
일산백마점,경기 고양시 일산동구 일산로 213 (마두동),37.6551773,126.7892484
일산동점,경기 고양시 일산서구 원일로 126 (일산동) 원프라자 108호,37.6849019,126.7758483
능곡점,경기 고양시 덕양구 토당로 125 (토당동),37.6264128,126.8174588
고양향동점,경기 고양시 덕양구 꽃마을로 45 (향동동) 1층 106호,37.6017314,126.8916283
광명새마을시장점,경기 광명시 광명로 837 (광명동),37.4740969,126.8508565
광명소하점,경기 광명시 기아로 9 (소하동),37.4366298,126.8807042
소하시흥대교점,경기 광명시 금하로 537 (소하동),37.4516263,126.8916071
광명시청점,경기 광명시 오리로 932 (광명동),37.4781096,126.8596212
광명금당사거리점,경기 광명시 금당로 36 (하안동),37.4588537,126.8819971
광주탄벌점,경기 광주시 벌원길 67 (탄벌동),37.4159494,127.248356
광주양촌사거리점,경기 광주시 오포읍 양촌길 116-4,37.3704018,127.2467447
광주1호점,경기 광주시 오포읍 마루들길 208,37.3783382,127.2547485
광주경안점,경기 광주시 경안로 32 (경안동),37.4098013,127.2572884
광주태전점,경기 광주시 태봉로43번길 10 (태전동),37.3889399,127.230608
광주퇴촌점,경기 광주시 퇴촌면 산수로 1280 신유빌딩 101호 피자스쿨,37.4688182,127.3068181
곤지암점,경기 광주시 곤지암읍 곤지암로 72,37.3495445,127.3387513
광주송정점,경기 광주시 중앙로 323 (송정동),37.4283589,127.2581567
능평삼거리점,경기 광주시 오포읍 오포로 121,37.3441952,127.1795123
구리주공점,경기 구리시 건원대로76번길 29 (인창동),37.6083324,127.1405778
구리인창점,경기 구리시 동구릉로85번길 25 (인창동),37.608793,127.1330541
구리수택점,경기 구리시 체육관로80번길 19 (수택동),37.5919196,127.1390495
구리갈매점,경기 구리시 갈매중앙로 89-8 (갈매동),37.6329101,127.1173149
구리검배사거리점,경기 구리시 벌말로 186 (토평동),37.5928659,127.1505873
산본시장점,경기 군포시 금산로 109 (산본동),37.3715667,126.9358659
군포당동점,경기 군포시 고산로 251 (당동),37.3459308,126.9440861
산본궁내점,"경기 군포시 고산로 529 (산본동, 금강2단지주상복합아파트)",37.360958,126.9225128
군포흥진점,경기 군포시 광정로 25-58 (금정동),37.3541645,126.9305271
군포경찰서점,경기 군포시 번영로550번길 3 (금정동) 화성상가 102호,37.3600417,126.9377586
군포송정점,경기 군포시 송부로 92 (도마교동) 송정메디컬타워 1층 105호,37.3166312,126.9242371
군포첨단점,경기 군포시 번영로 40 (부곡동) 1층 104호 피자스쿨,37.3262569,126.9400354
군포대야미점,경기 군포시 대야1로22번길 4 (대야미동),37.3275009,126.9176782
한세대점,경기 군포시 고산로151번길 17 (당정동),37.3473126,126.9558865
김포풍무점,경기 김포시 풍무로 105 (풍무동),37.6049379,126.721868
김포통진점,경기 김포시 통진읍 조강로 40,37.6898223,126.6011307
김포고촌점,경기 김포시 고촌읍 장차로 1,37.6025548,126.769639
김포구래점,경기 김포시 김포한강4로 521 (구래동) 1층 112호,37.6458416,126.6261073
김포걸포점,경기 김포시 걸포2로 49 (걸포동) 105호,37.6346053,126.7025573
김포운양점,경기 김포시 김포한강1로 247 (운양동) 1층 108호,37.6542688,126.684815
김포장기점,경기 김포시 김포한강1로51번길 28 (장기동),37.6441539,126.6669809
김포감정점,경기 김포시 중봉1로 9 (감정동),37.6230028,126.6987058
김포사우점,경기 김포시 사우중로 79 (북변동),37.6218911,126.7205211
김포향산점,경기 김포시 고촌읍 상미1로 7 (힐스테이트 리버시티 2단지) 나동 B117호,37.6192956,126.746128
김포양곡점,경기 김포시 양촌읍 양곡로 495 새롬프라자101호,37.6551643,126.6281128
별내점,"경기 남양주시 별내중앙로 84 (별내동, 동익미라벨) 별내동익미라벨아파트 3904동 1층 20-2호",37.6497183,127.1219413
남양주덕소점,경기 남양주시 와부읍 덕소로 72 (벽산메가트리움) 105호 피자스쿨 남양주덕소점,37.5870289,127.211136
진접1호점,경기 남양주시 진접읍 해밀예당3로 52,37.7144909,127.1985668
남양주호평점,경기 남양주시 늘을2로 26 (호평동),37.6550783,127.2441115
남양주마석점,경기 남양주시 화도읍 마석로 59,37.6562342,127.3057733
남양주도농점,경기 남양주시 도농로17번길 1 (다산동),37.6075609,127.1569385
퇴계원점,경기 남양주시 퇴계원읍 퇴계원로 61,37.6522765,127.1423049
장현점,경기 남양주시 진접읍 장현로 63,37.716651,127.180151
남양주 광릉내점,경기 남양주시 진접읍 광릉내로 12,37.7411367,127.197797
사능점,경기 남양주시 진건읍 진건오남로 93,37.6590947,127.1780933
남양주양지점,경기 남양주시 오남읍 진건오남로 793,37.6974596,127.2031758
남양주평내점,경기 남양주시 평내로 88 (평내동),37.6432899,127.2369287
남양주금곡점,경기 남양주시 금곡로 38 (금곡동),37.6339415,127.2073527
오남점,경기 남양주시 오남읍 진건오남로 519,37.6802635,127.2097752
남양주도곡점,경기 남양주시 와부읍 덕소로 194,37.5789305,127.2161087
가운점,경기 남양주시 가운로2길 59 (다산동),37.6004384,127.1571601
남양주청학점,경기 남양주시 별내면 청학로68번길 5-18,37.7085389,127.1190261
동두천중앙역점,경기 동두천시 중앙로 227 (생연동),37.9019669,127.0528597
동두천불현점,경기 동두천시 행선로 102 (생연동),37.8971498,127.0627489
부천역점,경기 부천시 부천로39번길 8 (심곡동),37.4881075,126.7831909
상동라일락점,경기 부천시 도약로 39 (상동),37.5125194,126.7538632
역곡점,경기 부천시 부일로 747 (역곡동),37.4864153,126.8127131
부천원미점,경기 부천시 원미로 123-2 (원미동),37.4936957,126.7910441
상동역점,경기 부천시 상동로 69 (상동),37.5037563,126.7522343
부천고강점,경기 부천시 역곡로 487 (고강동),37.5282241,126.8158567
부천도당점,경기 부천시 삼작로 278 (도당동),37.5200345,126.7923358
부천중동팰리스점,"경기 부천시 중동로 107 (중동, 팰리스카운티)",37.4917782,126.7659987
부천중동포도점,경기 부천시 소향로 119 (중동),37.5025694,126.7612606
부천범박점,경기 부천시 은성로 115 (괴안동),37.4744134,126.8034856
부천중동미리내점,경기 부천시 조마루로285번길 60 (중동),37.5000699,126.775205
송내로데오점,경기 부천시 송내대로73번길 46 (상동),37.4905229,126.7515827
부천중동남부역점,경기 부천시 경인로 72 (송내동),37.4835503,126.7631849
부천약대점,경기 부천시 중동로 383 (약대동),37.5141047,126.7699236
성남중앙점,경기 성남시 수정구 수정로 106 (수진동),37.4407268,127.1322097
성남산성점,경기 성남시 수정구 수정로 354 (산성동),37.4551955,127.1501003
판교산운마을점,경기 성남시 분당구 운중로 128 (운중동),37.3913252,127.0773452
분당정자1점,경기 성남시 분당구 성남대로 389 (정자동),37.3708566,127.1075073
성남신구대점,경기 성남시 중원구 광명로 319 (금광동),37.4453123,127.1613365
분당서현점,경기 성남시 분당구 중앙공원로39번길 7 (서현동),37.3814323,127.127983
분당미금점,경기 성남시 분당구 성남대로 165 (금곡동),37.350748,127.1083309
성남도촌점,경기 성남시 중원구 도촌남로 33 (도촌동),37.4145513,127.1511575
이매점,경기 성남시 분당구 양현로94번길 7 (이매동) 1층 110호,37.3918473,127.1254152
분당푸른점,경기 성남시 분당구 돌마로366번길 42 (수내동),37.367179,127.1267477
판교백현마을점,경기 성남시 분당구 동판교로 58 (백현동) 나이스프라자 107호,37.3879097,127.1152273
분당정자점,경기 성남시 분당구 내정로 52 (정자동),37.3647963,127.1151318
성남상대원점,경기 성남시 중원구 희망로 339-1 (상대원동),37.436084,127.157979
분당아름점,경기 성남시 분당구 판교로 437 (야탑동),37.4057284,127.1224352
성남중원점,경기 성남시 중원구 제일로35번길 1 (성남동),37.4300898,127.1365288
분당수내점,"경기 성남시 분당구 내정로173번길 11 (수내동, 양지마을)",37.3749847,127.1181637
성남복정점,경기 성남시 수정구 복정로 43 (복정동),37.4567917,127.126968
성남은행점,경기 성남시 수정구 산성대로 521 (양지동),37.4577795,127.1635908
성남태평점,경기 성남시 수정구 시민로 227 (태평동),37.4480732,127.1405348
북수원점,경기 수원시 장안구 송원로 81 (조원동),37.3021322,127.0092298
수원정자점,경기 수원시 장안구 대평로 86 (정자동),37.2959942,126.9932893
수원연무점,경기 수원시 장안구 창훈로 3-2 (연무동),37.2928112,127.0308706
성대점,경기 수원시 장안구 서부로2123번길 32 (율전동),37.298505,126.969442
수원망포점,경기 수원시 영통구 영통로153번길 6 (망포동),37.2414297,127.0550129
매탄점,경기 수원시 영통구 인계로 220 (매탄동),37.2648805,127.0414111
광교힐스테이트점,"경기 수원시 영통구 도청로 65 (이의동, 자연앤 힐스테이트) 상가 125호",37.287934,127.050467
수원오목천점,경기 수원시 권선구 삼천병마로1598번길 32 (오목천동) 104호,37.245748,126.9652606
수원영통점,경기 수원시 영통구 덕영대로1555번길 16 (영통동),37.2467959,127.0615894
수원역점,경기 수원시 팔달구 덕영대로943번길 20 (매산로1가),37.2653108,127.0027474
